state,name,lat,lon,eclipse_1,eclipse_2,eclipse_3,eclipse_4,eclipse_5,eclipse_6,duration,Type
IL,Crab Orchard,37.723611,-88.810281,17:43:50,18:28:40,18:59:55,19:03:59,19:35:10,20:18:40,154.8333333,Total 2024
IL,Crainville,37.753795,-89.059121,17:43:30,18:28:20,18:59:33,19:03:42,19:34:50,20:18:20,154.8333333,Total 2024
IL,Creal Springs,37.619847,-88.837446,17:43:40,18:28:30,18:59:47,19:03:48,19:35:00,20:18:30,154.8333333,Total 2024
IL,Crossville,38.162569,-88.064355,17:45:40,18:30:20,19:01:32,19:05:35,19:36:40,20:20:00,154.3333333,Total 2024
IL,Cutler,38.032549,-89.567572,17:43:10,18:27:50,18:59:23,19:02:52,19:34:10,20:17:50,154.6666667,Total 2024
IL,Cypress,37.365722,-89.018887,17:43:00,18:27:50,18:59:19,19:03:09,19:34:30,20:18:10,155.1666667,Total 2024
IL,Dahlgren,38.198052,-88.684687,17:44:50,18:29:30,19:00:38,19:04:41,19:35:40,20:19:10,154.3333333,Total 2024
IL,Damiansville,38.508778,-89.615019,17:43:50,18:28:30,19:01:20,19:02:00,19:34:30,20:18:00,154.1666667,Total 2024
IL,Darmstadt,38.318739,-89.729237,17:43:20,18:28:00,19:00:15,19:02:09,19:34:20,20:17:50,154.5,Total 2024
IL,De Soto,37.815706,-89.226966,17:43:20,18:28:10,18:59:22,19:03:29,19:34:40,20:18:10,154.8333333,Total 2024
IL,Dieterich,39.060311,-88.3814,17:46:30,18:31:00,19:02:52,19:05:11,19:36:50,20:20:00,153.5,Total 2024
IL,Dix,38.444474,-88.945963,17:44:40,18:29:20,19:00:49,19:04:13,19:35:30,20:18:50,154.1666667,Total 2024
IL,Dongola,37.357109,-89.164989,17:42:50,18:27:40,18:59:02,19:02:59,19:34:20,20:18:00,155.1666667,Total 2024
IL,Dowell,37.939573,-89.239529,17:43:30,18:28:20,18:59:32,19:03:31,19:34:40,20:18:10,154.6666667,Total 2024
IL,Du Bois,38.22139,-89.212674,17:44:00,18:28:40,19:00:06,19:03:39,19:35:00,20:18:20,154.3333333,Total 2024
IL,Dundas,38.83459,-88.085491,17:46:40,18:31:10,19:02:25,19:06:02,19:37:10,20:20:10,153.5,Total 2024
IL,Du Quoin,38.001719,-89.23284,17:43:40,18:28:20,18:59:40,19:03:34,19:34:40,20:18:20,154.6666667,Total 2024
IL,East Cape Girardeau,37.294005,-89.480188,17:42:10,18:27:00,18:58:24,19:02:29,19:33:40,20:17:30,155.3333333,Total 2024
IL,Eddyville,37.500191,-88.585059,17:43:50,18:28:50,19:00:19,19:03:51,19:35:20,20:18:50,155,Total 2024
IL,Edgewood,38.921865,-88.664076,17:45:50,18:30:30,19:02:22,19:04:33,19:36:20,20:19:30,153.6666667,Total 2024
IL,Effingham,39.11975,-88.550896,17:46:20,18:30:50,19:03:26,19:03:50,19:36:40,20:19:50,153.5,Total 2024
IL,Eldorado,37.811726,-88.441578,17:44:30,18:29:20,19:00:39,19:04:35,19:35:40,20:19:10,154.6666667,Total 2024
IL,Elizabethtown,37.449937,-88.303521,17:44:20,18:29:10,19:01:04,19:03:50,19:35:40,20:19:10,154.8333333,Total 2024
IL,Elkville,37.909404,-89.237216,17:43:30,18:28:10,18:59:30,19:03:31,19:34:40,20:18:10,154.6666667,Total 2024
IL,Ellis Grove,38.010185,-89.91261,17:42:40,18:27:20,18:59:07,19:02:04,19:33:40,20:17:20,154.6666667,Total 2024
IL,Energy,37.770658,-89.023869,17:43:40,18:28:20,18:59:37,19:03:47,19:34:50,20:18:30,154.8333333,Total 2024
IL,Enfield,38.100875,-88.338107,17:45:10,18:29:50,19:01:02,19:05:09,19:36:10,20:19:30,154.3333333,Total 2024
IL,Equality,37.736911,-88.342211,17:44:30,18:29:20,19:00:50,19:04:33,19:35:50,20:19:20,154.8333333,Total 2024
IL,Evansville,38.089045,-89.932543,17:42:40,18:27:20,18:59:22,19:01:56,19:33:50,20:17:20,154.6666667,Total 2024
IL,Ewing,38.089357,-88.85219,17:44:20,18:29:00,19:00:16,19:04:20,19:35:20,20:18:50,154.5,Total 2024
IL,Fairfield,38.380632,-88.372524,17:45:30,18:30:10,19:01:19,19:05:21,19:36:20,20:19:40,154.1666667,Total 2024
IL,Farina,38.829766,-88.78093,17:45:30,18:30:10,19:02:02,19:04:21,19:36:00,20:19:20,153.8333333,Total 2024
IL,Fayetteville,38.377813,-89.797089,17:43:20,18:28:00,19:00:50,19:01:08,19:34:10,20:17:40,154.3333333,Total 2024
IL,Flat Rock,38.903681,-87.673398,17:47:20,18:31:50,19:02:58,19:06:51,19:37:40,20:20:50,153.5,Total 2024
IL,Flora,38.665617,-88.473844,17:45:50,18:30:20,19:01:42,19:05:13,19:36:20,20:19:40,153.8333333,Total 2024
IL,Freeman Spur,37.859966,-88.999861,17:43:50,18:28:30,18:59:45,19:03:55,19:35:00,20:18:30,154.6666667,Total 2024
IL,Fults,38.164371,-90.212824,17:42:30,18:27:10,19:00:10,19:00:40,19:33:30,20:17:00,154.5,Total 2024
IL,Galatia,37.841977,-88.616482,17:44:20,18:29:10,19:00:21,19:04:25,19:35:30,20:19:00,154.6666667,Total 2024
IL,Germantown,38.555276,-89.541209,17:44:00,18:28:40,19:01:30,19:02:10,19:34:40,20:18:10,154.1666667,Total 2024
IL,Golconda,37.362137,-88.486721,17:43:50,18:28:40,19:00:38,19:03:30,19:35:20,20:18:50,155,Total 2024
IL,Golden Gate,38.358877,-88.204677,17:45:40,18:30:20,19:01:31,19:05:38,19:36:30,20:19:50,154.1666667,Total 2024
IL,Goreville,37.555077,-88.973533,17:43:20,18:28:10,18:59:30,19:03:32,19:34:40,20:18:20,155,Total 2024
IL,Gorham,37.717871,-89.477939,17:42:50,18:27:40,18:58:53,19:02:58,19:34:10,20:17:40,154.8333333,Total 2024
IL,Grand Tower,37.64168,-89.506723,17:42:40,18:27:30,18:58:45,19:02:52,19:34:00,20:17:40,155,Total 2024
IL,Grayville,38.255135,-87.996927,17:45:50,18:30:30,19:01:44,19:05:48,19:36:50,20:20:00,154.1666667,Total 2024
IL,Greenup,39.247946,-88.160025,17:47:10,18:31:40,19:03:35,19:05:28,19:37:20,20:20:20,153.1666667,Total 2024
IL,Hanaford,37.955201,-88.831018,17:44:10,18:28:50,19:00:07,19:04:17,19:35:20,20:18:50,154.6666667,Total 2024
IL,Harrisburg,37.737717,-88.545818,17:44:20,18:29:10,19:00:24,19:04:20,19:35:30,20:19:00,154.6666667,Total 2024
IL,Harrison,37.797557,-89.335972,17:43:10,18:28:00,18:59:12,19:03:16,19:34:30,20:18:00,154.8333333,Total 2024
IL,Hecker,38.304889,-89.993153,17:43:00,18:27:40,19:00:40,19:01:10,19:33:50,20:17:30,154.5,Total 2024
IL,Herrin,37.798389,-89.03065,17:43:40,18:28:30,18:59:38,19:03:48,19:34:50,20:18:30,154.8333333,Total 2024
IL,Hidalgo,39.155917,-88.149096,17:47:00,18:31:30,19:03:12,19:05:45,19:37:20,20:20:20,153.3333333,Total 2024
IL,Hoffman,38.540484,-89.264342,17:44:30,18:29:00,19:01:00,19:03:19,19:35:10,20:18:30,154,Total 2024
IL,Hoyleton,38.445703,-89.272101,17:44:20,18:28:50,19:00:40,19:03:27,19:35:00,20:18:30,154.1666667,Total 2024
IL,Huey,38.605285,-89.289973,17:44:30,18:29:10,19:01:17,19:03:01,19:35:10,20:18:30,154,Total 2024
IL,Hurst,37.837031,-89.147364,17:43:30,18:28:20,18:59:31,19:03:39,19:34:50,20:18:20,154.8333333,Total 2024
IL,Hutsonville,39.109569,-87.664676,17:47:40,18:32:10,19:03:21,19:06:54,19:38:00,20:21:00,153.3333333,Total 2024
IL,Ina,38.149899,-88.904019,17:44:20,18:29:00,19:00:18,19:04:15,19:35:20,20:18:50,154.5,Total 2024
IL,Iola,38.834059,-88.627837,17:45:50,18:30:20,19:02:03,19:04:49,19:36:20,20:19:30,153.6666667,Total 2024
IL,Irvington,38.438393,-89.160268,17:44:30,18:29:00,19:00:41,19:03:44,19:35:10,20:18:40,154.1666667,Total 2024
IL,Iuka,38.617806,-88.788263,17:45:10,18:29:50,19:01:22,19:04:32,19:35:50,20:19:10,154,Total 2024
IL,Jeffersonville,38.442503,-88.403968,17:45:30,18:30:10,19:01:22,19:05:19,19:36:20,20:19:40,154.1666667,Total 2024
IL,Jewett,39.207709,-88.24307,17:47:00,18:31:20,19:03:27,19:05:15,19:37:10,20:20:10,153.1666667,Total 2024
IL,Johnsonville,38.520873,-88.538223,17:45:30,18:30:10,19:01:22,19:05:04,19:36:10,20:19:30,154,Total 2024
IL,Johnston City,37.821035,-88.929295,17:43:50,18:28:40,18:59:49,19:03:59,19:35:00,20:18:30,154.6666667,Total 2024
IL,Jonesboro,37.450952,-89.266574,17:42:50,18:27:40,18:58:54,19:03:00,19:34:10,20:17:50,155,Total 2024
IL,Joppa,37.209221,-88.847034,17:43:00,18:28:00,18:59:48,19:02:54,19:34:40,20:18:20,155.3333333,Total 2024
IL,Junction,37.723368,-88.237671,17:44:50,18:29:40,19:01:05,19:04:38,19:36:00,20:19:30,154.6666667,Total 2024
IL,Junction City,38.575486,-89.126799,17:44:40,18:29:10,19:01:07,19:03:41,19:35:20,20:18:40,154,Total 2024
IL,Karnak,37.294168,-88.976066,17:43:00,18:27:50,18:59:26,19:03:03,19:34:30,20:18:10,155.1666667,Total 2024
IL,Kaskaskia,37.92128,-89.916325,17:42:30,18:27:10,18:58:52,19:02:06,19:33:40,20:17:20,154.8333333,Total 2024
IL,Keenes,38.338583,-88.641916,17:45:00,18:29:40,19:00:55,19:04:50,19:35:50,20:19:10,154.1666667,Total 2024
IL,Keensburg,38.351831,-87.868261,17:46:10,18:30:50,19:02:02,19:06:06,19:37:00,20:20:20,154.1666667,Total 2024
IL,Kell,38.487552,-88.90001,17:44:50,18:29:30,19:00:58,19:04:19,19:35:40,20:19:00,154.1666667,Total 2024
IL,Keyesport,38.74642,-89.273756,17:44:40,18:29:20,19:02:20,19:02:40,19:35:20,20:18:40,154,Total 2024
IL,Kinmundy,38.772143,-88.853462,17:45:30,18:30:00,19:01:49,19:04:13,19:36:00,20:19:10,153.6666667,Total 2024
IL,La Clede,38.880611,-88.712708,17:45:50,18:30:20,19:02:13,19:04:28,19:36:10,20:19:30,153.6666667,Total 2024
IL,Lawrenceville,38.726345,-87.687289,17:47:00,18:31:40,19:02:41,19:06:45,19:37:40,20:20:40,153.6666667,Total 2024
IL,Lenzburg,38.28635,-89.81778,17:43:20,18:27:50,19:00:10,19:01:51,19:34:10,20:17:40,154.3333333,Total 2024
IL,Louisville,38.769406,-88.506858,17:45:50,18:30:30,19:01:55,19:05:08,19:36:20,20:19:40,153.8333333,Total 2024
IL,McClure,37.312582,-89.43156,17:42:20,18:27:10,18:58:30,19:02:34,19:33:50,20:17:30,155.1666667,Total 2024
IL,Macedonia,38.054292,-88.7033,17:44:30,18:29:10,19:00:25,19:04:34,19:35:30,20:19:00,154.5,Total 2024
IL,McLeansboro,38.090269,-88.538611,17:44:50,18:29:30,19:00:43,19:04:52,19:35:50,20:19:20,154.5,Total 2024
IL,Makanda,37.620344,-89.23714,17:43:10,18:27:50,18:59:08,19:03:17,19:34:30,20:18:00,154.8333333,Total 2024
IL,Marion,37.734445,-88.941164,17:43:40,18:28:30,18:59:43,19:03:51,19:35:00,20:18:30,154.8333333,Total 2024
IL,Marissa,38.249667,-89.771413,17:43:20,18:27:50,18:59:57,19:02:12,19:34:10,20:17:40,154.3333333,Total 2024
IL,Marshall,39.399532,-87.691168,17:48:00,18:32:30,19:04:05,19:06:41,19:38:00,20:21:00,153,Total 2024
IL,Martinsville,39.338421,-87.880862,17:47:40,18:32:10,19:03:52,19:06:14,19:37:50,20:20:50,153.1666667,Total 2024
IL,Mason,38.954328,-88.627068,17:46:00,18:30:30,19:02:30,19:04:37,19:36:20,20:19:40,153.6666667,Total 2024
IL,Maunie,38.035177,-88.045277,17:45:30,18:30:10,19:01:30,19:05:25,19:36:30,20:19:50,154.3333333,Total 2024
IL,Metropolis,37.149639,-88.687354,17:43:10,18:28:10,19:00:15,19:02:46,19:34:40,20:18:30,155.3333333,Total 2024
IL,Mill Creek,37.340904,-89.253148,17:42:30,18:27:30,18:58:50,19:02:50,19:34:10,20:17:50,155.3333333,Total 2024
IL,Mill Shoals,38.249536,-88.345683,17:45:20,18:30:00,19:01:11,19:05:19,19:36:20,20:19:40,154.3333333,Total 2024
IL,Montrose,39.166026,-88.378046,17:46:40,18:31:10,19:03:22,19:04:43,19:36:50,20:20:00,153.3333333,Total 2024
IL,Mound City,37.085676,-89.163005,17:42:20,18:27:20,18:59:03,19:02:25,19:34:00,20:17:50,155.5,Total 2024
IL,Mounds,37.116193,-89.202885,17:42:20,18:27:20,18:58:56,19:02:28,19:34:00,20:17:40,155.3333333,Total 2024
IL,Mount Carmel,38.419047,-87.769792,17:46:30,18:31:10,19:02:15,19:06:19,19:37:10,20:20:30,154,Total 2024
IL,Mount Erie,38.514641,-88.232391,17:46:00,18:30:30,19:01:41,19:05:40,19:36:40,20:19:50,153.8333333,Total 2024
IL,Mount Vernon,38.314205,-88.91747,17:44:30,18:29:10,19:00:35,19:04:16,19:35:30,20:18:50,154.3333333,Total 2024
IL,Muddy,37.766811,-88.513894,17:44:20,18:29:10,19:00:29,19:04:25,19:35:30,20:19:00,154.6666667,Total 2024
IL,Mulkeytown,37.973869,-89.108467,17:43:50,18:28:30,18:59:45,19:03:47,19:35:00,20:18:30,154.6666667,Total 2024
IL,Murphysboro,37.767183,-89.33241,17:43:10,18:28:00,18:59:10,19:03:16,19:34:30,20:18:00,154.8333333,Total 2024
IL,Nashville,38.353618,-89.377987,17:44:00,18:28:40,19:00:20,19:03:14,19:34:50,20:18:20,154.3333333,Total 2024
IL,Nason,38.176022,-88.966263,17:44:20,18:29:00,19:00:16,19:04:08,19:35:20,20:18:40,154.3333333,Total 2024
IL,New Athens,38.318935,-89.873618,17:43:10,18:27:50,19:00:32,19:01:04,19:34:00,20:17:30,154.3333333,Total 2024
IL,New Burnside,37.578216,-88.773281,17:43:40,18:28:30,18:59:54,19:03:49,19:35:00,20:18:40,155,Total 2024
IL,New Grand Chain,37.256384,-89.018628,17:42:50,18:27:40,18:59:20,19:02:56,19:34:20,20:18:00,155.1666667,Total 2024
IL,New Haven,37.898433,-88.126763,17:45:10,18:30:00,19:01:18,19:05:05,19:36:20,20:19:40,154.5,Total 2024
IL,New Minden,38.438033,-89.370419,17:44:10,18:28:40,19:00:38,19:03:09,19:34:50,20:18:20,154.1666667,Total 2024
IL,Newton,38.987252,-88.164363,17:46:40,18:31:10,19:02:41,19:05:50,19:37:10,20:20:10,153.5,Total 2024
IL,Noble,38.698126,-88.218784,17:46:10,18:30:50,19:02:01,19:05:44,19:36:50,20:20:00,153.8333333,Total 2024
IL,Norris City,37.978636,-88.327778,17:45:00,18:29:50,19:00:57,19:04:59,19:36:10,20:19:30,154.5,Total 2024
IL,North City,37.991159,-89.063935,17:43:50,18:28:40,18:59:50,19:03:53,19:35:00,20:18:30,154.6666667,Total 2024
IL,Oakdale,38.264832,-89.503487,17:43:40,18:28:20,19:00:01,19:02:58,19:34:30,20:18:00,154.3333333,Total 2024
IL,Oblong,39.002301,-87.910526,17:47:10,18:31:40,19:02:54,19:06:23,19:37:30,20:20:30,153.3333333,Total 2024
IL,Odin,38.615868,-89.054077,17:44:50,18:29:30,19:01:16,19:03:51,19:35:30,20:18:50,154,Total 2024
IL,Okawville,38.434417,-89.547978,17:43:50,18:28:30,19:00:40,19:02:31,19:34:40,20:18:10,154.3333333,Total 2024
IL,Old Shawneetown,37.697103,-88.138934,17:44:50,18:29:40,19:01:21,19:04:38,19:36:00,20:19:30,154.6666667,Total 2024
IL,Olive Branch,37.183658,-89.349516,17:42:10,18:27:10,18:58:35,19:02:28,19:33:50,20:17:30,155.3333333,Total 2024
IL,Olmsted,37.182358,-89.083976,17:42:40,18:27:30,18:59:12,19:02:43,19:34:10,20:18:00,155.3333333,Total 2024
IL,Olney,38.728108,-88.084219,17:46:30,18:31:00,19:02:13,19:06:01,19:37:00,20:20:10,153.6666667,Total 2024
IL,Omaha,37.889747,-88.306413,17:44:50,18:29:40,19:00:56,19:04:52,19:36:00,20:19:30,154.6666667,Total 2024
IL,Opdyke,38.258245,-88.78981,17:44:40,18:29:20,19:00:37,19:04:31,19:35:40,20:19:00,154.3333333,Total 2024
IL,Orient,37.917551,-88.978331,17:43:50,18:28:40,18:59:51,19:04:00,19:35:00,20:18:30,154.6666667,Total 2024
IL,Palestine,39.001621,-87.612584,17:47:30,18:32:10,19:03:12,19:06:59,19:38:00,20:21:00,153.5,Total 2024
IL,Paris,39.615081,-87.689095,17:48:20,18:32:40,19:05:13,19:05:35,19:38:10,20:21:10,152.8333333,Total 2024
IL,Parkersburg,38.589127,-88.056828,17:46:20,18:31:00,19:02:01,19:06:01,19:37:00,20:20:10,153.8333333,Total 2024
IL,Patoka,38.754069,-89.095818,17:45:00,18:29:30,19:01:56,19:03:06,19:35:30,20:18:50,153.8333333,Total 2024
IL,Percy,38.014674,-89.618105,17:43:10,18:27:50,18:59:18,19:02:46,19:34:10,20:17:50,154.6666667,Total 2024
IL,Phillipstown,38.142881,-88.018108,17:45:40,18:30:30,19:01:36,19:05:36,19:36:40,20:20:00,154.3333333,Total 2024
IL,Pinckneyville,38.086072,-89.327036,17:43:40,18:28:20,18:59:43,19:03:23,19:34:40,20:18:10,154.5,Total 2024
IL,Pittsburg,37.776593,-88.850213,17:43:50,18:28:40,18:59:54,19:04:01,19:35:10,20:18:40,154.8333333,Total 2024
IL,Prairie du Rocher,38.081708,-90.097565,17:42:30,18:27:10,18:59:23,19:01:24,19:33:30,20:17:10,154.6666667,Total 2024
IL,Pulaski,37.220853,-89.206564,17:42:30,18:27:20,18:58:54,19:02:41,19:34:10,20:17:50,155.3333333,Total 2024
IL,Radom,38.27984,-89.192113,17:44:10,18:28:50,19:00:15,19:03:41,19:35:00,20:18:30,154.3333333,Total 2024
IL,Raleigh,37.824449,-88.531202,17:44:30,18:29:10,19:00:28,19:04:29,19:35:40,20:19:10,154.6666667,Total 2024
IL,Red Bud,38.207482,-90.002389,17:42:50,18:27:30,19:00:01,19:01:05,19:33:40,20:17:20,154.5,Total 2024
IL,Richview,38.375878,-89.180262,17:44:20,18:29:00,19:00:30,19:03:42,19:35:10,20:18:30,154.1666667,Total 2024
IL,Ridgway,37.797884,-88.260616,17:44:50,18:29:40,19:01:01,19:04:45,19:36:00,20:19:30,154.6666667,Total 2024
IL,Robinson,39.008567,-87.73344,17:47:20,18:31:50,19:03:06,19:06:45,19:37:40,20:20:50,153.5,Total 2024
IL,Rockwood,37.837063,-89.691776,17:42:50,18:27:30,18:58:52,19:02:35,19:34:00,20:17:40,154.8333333,Total 2024
IL,Rose Hill,39.104302,-88.149888,17:47:00,18:31:30,19:03:02,19:05:48,19:37:10,20:20:20,153.3333333,Total 2024
IL,Rosiclare,37.425633,-88.352263,17:44:10,18:29:00,19:00:57,19:03:44,19:35:30,20:19:00,154.8333333,Total 2024
IL,Royalton,37.877644,-89.113572,17:43:40,18:28:20,18:59:37,19:03:44,19:34:50,20:18:20,154.6666667,Total 2024
IL,Ruma,38.130604,-90.000327,17:42:40,18:27:20,18:59:33,19:01:38,19:33:40,20:17:20,154.6666667,Total 2024
IL,Russellville,38.818609,-87.53012,17:47:30,18:32:00,19:03:01,19:07:04,19:38:00,20:21:00,153.5,Total 2024
IL,Sailor Springs,38.764462,-88.360228,17:46:10,18:30:40,19:02:01,19:05:27,19:36:40,20:19:50,153.6666667,Total 2024
IL,St. Elmo,39.021775,-88.851406,17:45:50,18:30:20,19:03:10,19:03:30,19:36:10,20:19:20,153.5,Total 2024
IL,Ste. Marie,38.930045,-88.027748,17:46:50,18:31:20,19:02:39,19:06:09,19:37:10,20:20:20,153.5,Total 2024
IL,St. Francisville,38.591913,-87.647546,17:47:00,18:31:30,19:02:36,19:06:43,19:37:30,20:20:40,153.6666667,Total 2024
IL,St. Johns,38.034854,-89.238563,17:43:40,18:28:20,18:59:43,19:03:33,19:34:50,20:18:20,154.6666667,Total 2024
IL,St. Libory,38.363067,-89.718104,17:43:30,18:28:10,19:00:28,19:01:56,19:34:20,20:17:50,154.3333333,Total 2024
IL,St. Peter,38.867559,-88.850386,17:45:30,18:30:10,19:02:15,19:03:55,19:36:00,20:19:20,153.8333333,Total 2024
IL,Salem,38.627537,-88.959448,17:45:00,18:29:30,19:01:19,19:04:07,19:35:40,20:19:00,154,Total 2024
IL,Sandoval,38.612137,-89.119345,17:44:50,18:29:20,19:01:15,19:03:40,19:35:30,20:18:50,154,Total 2024
IL,Sesser,38.090336,-89.050813,17:44:00,18:28:40,19:00:02,19:03:57,19:35:00,20:18:30,154.5,Total 2024
IL,Shawneetown,37.715906,-88.18671,17:44:50,18:29:40,19:01:13,19:04:40,19:36:00,20:19:30,154.6666667,Total 2024
IL,Simpson,37.467445,-88.757879,17:43:30,18:28:30,18:59:55,19:03:37,19:35:00,20:18:30,155,Total 2024
IL,Sims,38.361844,-88.535465,17:45:10,18:29:50,19:01:04,19:05:02,19:36:00,20:19:20,154.1666667,Total 2024
IL,Sparta,38.139419,-89.730509,17:43:10,18:27:50,18:59:34,19:02:28,19:34:10,20:17:40,154.5,Total 2024
IL,Spillertown,37.765239,-88.923928,17:43:50,18:28:30,18:59:46,19:03:55,19:35:00,20:18:30,154.6666667,Total 2024
IL,Springerton,38.178556,-88.355249,17:45:10,18:30:00,19:01:05,19:05:13,19:36:10,20:19:30,154.3333333,Total 2024
IL,Steeleville,38.008405,-89.662406,17:43:00,18:27:40,18:59:16,19:02:40,19:34:00,20:17:40,154.6666667,Total 2024
IL,Stonefort,37.621542,-88.704066,17:43:50,18:28:40,19:00:03,19:03:58,19:35:10,20:18:40,154.8333333,Total 2024
IL,Stoy,38.996791,-87.833559,17:47:10,18:31:50,19:02:58,19:06:33,19:37:40,20:20:40,153.5,Total 2024
IL,Sumner,38.715378,-87.866692,17:46:40,18:31:20,19:02:26,19:06:25,19:37:20,20:20:30,153.8333333,Total 2024
IL,Tamaroa,38.136342,-89.229266,17:43:50,18:28:30,18:59:55,19:03:36,19:34:50,20:18:20,154.5,Total 2024
IL,Tamms,37.241541,-89.271329,17:42:30,18:27:20,18:58:46,19:02:39,19:34:00,20:17:40,155.1666667,Total 2024
IL,Teutopolis,39.131998,-88.479564,17:46:30,18:31:00,19:03:20,19:04:16,19:36:40,20:19:50,153.3333333,Total 2024
IL,Thebes,37.212416,-89.450657,17:42:10,18:27:00,18:58:23,19:02:23,19:33:40,20:17:30,155.3333333,Total 2024
IL,Thompsonville,37.911304,-88.765018,17:44:10,18:29:00,19:00:10,19:04:19,19:35:20,20:18:50,154.6666667,Total 2024
IL,Tilden,38.212024,-89.683675,17:43:20,18:28:00,18:59:49,19:02:31,19:34:20,20:17:50,154.5,Total 2024
IL,Toledo,39.272782,-88.242187,17:47:00,18:31:30,19:03:50,19:04:45,19:37:10,20:20:20,153.3333333,Total 2024
IL,Ullin,37.280226,-89.175797,17:42:40,18:27:30,18:58:58,19:02:49,19:34:10,20:17:50,155.1666667,Total 2024
IL,Unity,37.152059,-89.27302,17:42:20,18:27:10,18:58:45,19:02:28,19:33:50,20:17:40,155.3333333,Total 2024
IL,Valier,38.017971,-89.043689,17:44:00,18:28:40,18:59:54,19:03:56,19:35:00,20:18:30,154.5,Total 2024
IL,Venedy,38.396607,-89.645643,17:43:40,18:28:20,19:00:34,19:02:11,19:34:30,20:18:00,154.3333333,Total 2024
IL,Vergennes,37.901933,-89.340158,17:43:20,18:28:10,18:59:22,19:03:19,19:34:30,20:18:10,154.8333333,Total 2024
IL,Vermilion,39.580177,-87.58795,17:48:20,18:32:50,19:04:47,19:06:35,19:38:20,20:21:10,152.8333333,Total 2024
IL,Vernon,38.801392,-89.087548,17:45:00,18:29:40,19:02:19,19:02:41,19:35:30,20:18:50,153.8333333,Total 2024
IL,Vienna,37.413624,-88.886577,17:43:20,18:28:10,18:59:38,19:03:23,19:34:40,20:18:20,155,Total 2024
IL,Walnut Hill,38.477947,-89.044393,17:44:40,18:29:20,19:00:51,19:03:59,19:35:20,20:18:50,154.1666667,Total 2024
IL,Waltonville,38.216133,-89.038197,17:44:10,18:28:50,19:00:16,19:04:00,19:35:10,20:18:40,154.5,Total 2024
IL,Wamac,38.490941,-89.14786,17:44:30,18:29:10,19:00:50,19:03:44,19:35:20,20:18:40,154.1666667,Total 2024
IL,Watson,39.026137,-88.56856,17:46:10,18:30:40,19:02:47,19:04:34,19:36:30,20:19:40,153.5,Total 2024
IL,Wayne City,38.347644,-88.589407,17:45:10,18:29:50,19:00:59,19:04:56,19:36:00,20:19:20,154.1666667,Total 2024
IL,West City,37.996016,-88.948894,17:44:00,18:28:40,19:00:00,19:04:06,19:35:10,20:18:40,154.6666667,Total 2024
IL,Westfield,39.455534,-87.996449,17:47:40,18:32:00,19:04:30,19:05:30,19:37:40,20:20:40,153,Total 2024
IL,West Frankfort,37.899495,-88.930814,17:44:00,18:28:40,18:59:54,19:04:04,19:35:10,20:18:40,154.6666667,Total 2024
IL,West Liberty,38.852381,-88.085242,17:46:40,18:31:10,19:02:27,19:06:02,19:37:10,20:20:20,153.6666667,Total 2024
IL,West Salem,38.520096,-88.0093,17:46:20,18:30:50,19:01:59,19:06:04,19:37:00,20:20:10,153.8333333,Total 2024
IL,West Union,39.213674,-87.666558,17:47:50,18:32:20,19:03:35,19:06:52,19:38:00,20:21:00,153.1666667,Total 2024
IL,West York,39.168841,-87.67304,17:47:40,18:32:10,19:03:28,19:06:52,19:38:00,20:21:00,153.3333333,Total 2024
IL,Wheeler,39.043042,-88.318765,17:46:40,18:31:10,19:02:49,19:05:24,19:37:00,20:20:00,153.3333333,Total 2024
IL,Whiteash,37.783799,-88.93068,17:43:50,18:28:30,18:59:47,19:03:56,19:35:00,20:18:30,154.6666667,Total 2024
IL,Willisville,37.982804,-89.589787,17:43:10,18:27:50,18:59:15,19:02:50,19:34:10,20:17:50,154.6666667,Total 2024
IL,Willow Hill,38.995838,-88.021817,17:47:00,18:31:30,19:02:48,19:06:09,19:37:20,20:20:30,153.5,Total 2024
IL,Woodlawn,38.328269,-89.034467,17:44:30,18:29:00,19:00:29,19:04:02,19:35:20,20:18:40,154.1666667,Total 2024
IL,Xenia,38.637264,-88.637515,17:45:30,18:30:10,19:01:31,19:04:52,19:36:10,20:19:30,154,Total 2024
IL,Yale,39.120294,-88.024559,17:47:10,18:31:40,19:03:07,19:06:06,19:37:20,20:20:30,153.3333333,Total 2024
IL,Zeigler,37.9057,-89.053271,17:43:50,18:28:30,18:59:44,19:03:51,19:35:00,20:18:30,154.6666667,Total 2024
IN,Abington,39.733136,-84.967958,17:52:30,18:37:00,19:07:47,19:11:34,19:42:10,20:24:40,152.1666667,Total 2024
IN,Adams,39.382503,-85.561348,17:51:10,18:35:40,19:06:38,19:10:22,19:41:10,20:23:50,152.6666667,Total 2024
IN,Advance,39.995552,-86.619922,17:50:30,18:34:50,19:06:14,19:08:48,19:40:00,20:22:40,152.1666667,Total 2024
IN,Alamo,39.983429,-87.055233,17:49:50,18:34:10,19:06:20,19:07:30,19:39:20,20:22:10,152.3333333,Total 2024
IN,Albany,40.305954,-85.232191,17:53:00,18:37:10,19:07:57,19:11:37,19:42:10,20:24:30,151.5,Total 2024
IN,Alexandria,40.262964,-85.673683,17:52:10,18:36:30,19:07:26,19:10:47,19:41:30,20:24:00,151.8333333,Total 2024
IN,Alford,38.493188,-87.246199,17:47:20,18:32:00,19:03:12,19:07:04,19:38:00,20:21:10,153.8333333,Total 2024
